idx,SV01,SV02,SV03,SV04,SV05,SV06,SV07,SV08,SV09,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,Cropland,Longitude,Orchards,SoilCover,grasses,id,l1,l2,label,other,pcrop,scrop,shrubs,trees,water
1105,0.204257282,0.203628398,0.203357257,0.202868135,0.199634694,0.19299592,0.188099721,0.187483045,0.186331967,0.186063904,0.183260555,0.179716482,0.17796563,0.177157693,0.180186993,0.182325429,0.182325429,0.182325429,0.181913474,0.186653907,0.19243076,0.19980192,0.20682712,,10.14026504,55,40,0,204,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,5,Olive Orchard,Barren,0,0,0
1106,0.192646761,0.183936988,0.175237796,0.168767093,0.16436464,0.164164994,0.163703226,0.165312892,0.175145525,0.181204316,0.180660725,0.180660725,0.1805026,0.179461445,0.177213701,0.176471023,0.176471023,0.176471023,0.178099534,0.182883226,0.185535147,0.198800451,0.209663466,,10.21946134,57,40,0,205,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0.5,Olive Orchard,Barren,2,0.5,0
1107,-0.009309828,0.027929484,0.111126538,0.146789238,0.146789238,0.147236947,0.145971037,0.145971037,0.145971037,0.145701421,0.145662227,0.143872891,0.14289985,0.14194137,0.139608959,0.137529923,0.134523494,0.131339633,0.130205807,0.129890677,0.129890677,0.129900434,0.131148135,,10.28516086,55,40,0,206,cropland,Rainfed,Rainfed-orchards (pistachier)/Barren-SC-LS,,Pistachier Orchard,Barren,5,0,0
1108,0.204188369,0.193944606,0.188663546,0.18700002,0.186607554,0.186607554,0.190071733,0.194321528,0.194321528,0.194321528,0.19077379,0.188924723,0.187913854,0.185183075,0.182184675,0.181626157,0.181393013,0.181962747,0.187871629,0.199749151,0.208829867,0.212973606,0.214570422,25,10.35092325,42,32,0,207,cropland,irrigated,Irrigated-Orchards (olive)/Barren-SC-MS,0.5,Olive Orchard,Barren,0,0.5,0
1109,0.205741699,0.202273521,0.204330212,0.213534488,0.225880523,0.240044424,0.24316591,0.24316591,0.242854326,0.220169777,0.207037932,0.207037932,0.208169181,0.221639434,0.23957495,0.240369062,0.243887651,0.244335164,0.245610706,0.256546818,0.261367601,0.262012543,0.260643243,15,10.60116667,35,28,1,208,cropland,irrigated,Irrigated-Orchards (olive)/Barren-SC-MS,15,Olive Orchard,Barren,5,1,0
1118,0.245849197,0.252621785,0.269083291,0.301345767,0.300149471,0.299041382,0.272263014,0.245670961,0.239773695,0.235582842,0.234528629,0.219086286,0.213561842,0.212084396,0.212084396,0.232094983,0.255353811,0.281645344,0.281645344,0.277903737,0.264022991,0.26025914,0.26025914,,10.99675635,60,38,0,217,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,2,Olive Orchard,Barren,0,0,0
1114,0.313533403,0.306701929,0.306231484,0.306231484,0.306231484,0.306231484,0.290976414,0.268048485,0.261649796,0.24754796,0.237861389,0.2283028,0.212638767,0.210240348,0.210240348,0.224464876,0.249066608,0.269400839,0.269400839,0.264466507,0.24360294,0.210209697,0.182280557,,10.90996091,55,45,0,213,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1112,0.319501629,0.318732509,0.319512874,0.319512874,0.319512874,0.298582667,0.261676998,0.240308835,0.234263985,0.2297941,0.212928077,0.208103964,0.208103964,0.211002335,0.237944528,0.248157231,0.248157231,0.248157231,0.241902033,0.236637021,0.236637021,0.243259928,0.254711535,,10.80286742,50,45,0,211,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-MS,5,Olive Orchard,Barren,0,0,0
1113,0.19778782,0.19778782,0.200186861,0.203140403,0.203140403,0.203140403,0.196298062,0.192705476,0.192447448,0.192442537,0.190698661,0.190137861,0.190185545,0.190090953,0.189112243,0.192739978,0.192739978,0.192739978,0.192571228,0.191669213,0.199155348,0.212621723,0.221236128,,10.85227402,60,40,0,212,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1111,0.255372599,0.272032677,0.288713542,0.288713542,0.28844313,0.271150461,0.249890282,0.256441409,0.254395537,0.252387021,0.237624528,0.225543801,0.225543801,0.225543801,0.239885543,0.278426468,0.278426468,0.278426468,0.262151594,0.25794196,0.25794196,0.259198409,0.266779964,,10.73134389,54,45,0,210,cropland,Rainfed,Rainfed-orchards (Amendier)/Barren-SC-LS,1,Amendier Orchard,Barren,0,0,0
1110,0.14725877,0.146599127,0.156643016,0.16200794,0.166932306,0.178474052,0.186030714,0.186784679,0.186793137,0.188889533,0.183982192,0.18075859,0.18075859,0.178394291,0.181319188,0.183441068,0.185044278,0.18968279,0.19002708,0.190350279,0.19010458,0.186090813,0.186090813,,10.65067283,55,42,0,209,cropland,Rainfed,Rainfed-orchards (Amendier)/Barren-SC-LS,3,Amendier Orchard,Barren,0,0,0
1115,0.241889456,0.240784587,0.271309232,0.271309232,0.271309232,0.272257642,0.237207778,0.237584606,0.250282109,0.29027837,0.372386073,0.385021985,0.384880704,0.382639403,0.323969556,0.300676503,0.277532977,0.269861396,0.269755016,0.269755016,0.270629446,0.269243675,0.273076027,,10.90264647,60,40,0,214,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1116,0.197717199,0.192381848,0.192237655,0.192237655,0.191286251,0.190528371,0.189556551,0.18720117,0.182965735,0.178331038,0.171379672,0.166932433,0.16599232,0.167012444,0.166547504,0.16471017,0.16471017,0.16471017,0.162142376,0.161159872,0.161159872,0.153551943,0.142955621,,10.89993248,60,40,0,215,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1117,0.271300927,0.256961377,0.253113468,0.253113468,0.246812399,0.230456741,0.216802368,0.213384372,0.213418605,0.211642971,0.211137541,0.211040376,0.208575349,0.211609622,0.212059052,0.216039948,0.221787733,0.227516827,0.22414883,0.22414883,0.21819443,0.208972918,0.201858619,,10.97443191,58,40,0,216,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,2,Olive Orchard,Barren,0,0,0
1121,0.205786884,0.193252894,0.194864835,0.194864835,0.203635409,0.2010753,0.19646367,0.189864944,0.187411062,0.185464928,0.18713381,0.185229835,0.185577289,0.184513127,0.181826481,0.180010208,0.176996575,0.182300969,0.187721403,0.191533204,0.194197568,0.195595875,0.195595875,,10.63331095,55,40,0.5,220,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,4,Olive Orchard,Barren,0,0.5,0
1120,0.372869253,0.342963318,0.328568251,0.309197222,0.288934107,0.253754465,0.225444834,0.216081161,0.205908903,0.195861436,0.192605087,0.187771092,0.186150389,0.186150389,0.189311407,0.209592062,0.227303652,0.255738843,0.281472187,0.292701023,0.298334659,0.298334659,0.298334659,,10.83149286,60,40,0,219,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1119,0.293474816,0.272529523,0.241725221,0.21577722,0.214810417,0.214810417,0.219911288,0.232655451,0.235165752,0.241094875,0.243598079,0.245183687,0.246042495,0.246042495,0.230987676,0.226819243,0.242826037,0.258228078,0.275381877,0.284229128,0.293754794,0.29701665,0.300278507,,10.97849528,60,40,0,218,cropland,Rainfed,Rainfed-orchards (olive)/Barren-SC-LS,0,Olive Orchard,Barren,0,0,0
1203,0.462186983,0.464694531,0.464653733,0.463646168,0.463646168,0.463424419,0.43368713,0.358677598,0.286561573,0.259092851,0.26009532,0.26009532,0.274728117,0.288363356,0.35082295,0.461959645,0.521215747,0.536946601,0.548480912,0.5580059,0.552991793,0.543841183,0.530095317,10,10.78905403,35,30,0,302,cropland,irrigated,Irrigated-Oats/Wheat-VLS,23,Oats,,0,2,0
1204,0.439214048,0.513247335,0.571129382,0.579435948,0.579453923,0.580391159,0.50551519,0.36333381,0.279723504,0.263820316,0.253816269,0.250592474,0.247091803,0.246588568,0.253898117,0.259592298,0.265530472,0.265690758,0.267141765,0.265686915,0.281238849,0.340466718,0.389156965,85,10.65964613,10,5,0,303,cropland,Rainfed,Rainfed-Orchards Almond/Barren-LS,0,Almond Orchard,Barren,0,0,0
1037,0.418022111,0.426271464,0.423056023,0.413366518,0.40636017,0.4013953,0.397106268,0.392126344,0.381086449,0.385929769,0.393637615,0.42012667,0.42482581,0.411469351,0.400867299,0.359652619,0.339841068,0.339841068,0.33809154,0.401918887,0.420862821,0.41846697,0.41846697,90,10.634238,5,5,0,136,cropland,irrigated,Irrigated-GW-grape orachards / Barren-VLS,0,Grape Orchard,Barren,0,0,0
1036,0.63379091,0.524112228,0.428153006,0.383200044,0.370474831,0.368849054,0.359058565,0.351955671,0.322416298,0.293088225,0.276650387,0.273984655,0.276523175,0.276357642,0.274768083,0.272029734,0.272029734,0.272992359,0.332342769,0.405156262,0.405156262,0.405156262,0.355408495,10,10.63085563,53,35,0,135,cropland,Rainfed,Rainfed-olive orachards / Barren-LS,2,Olive Orchard,Barren,,0,0
1201,0.197016166,0.292665599,0.3875378,0.3875378,0.3875378,0.357996791,0.355743811,0.355427518,0.40889021,0.515390558,0.581442773,0.581442773,0.592038537,0.57071306,0.587268783,0.526960552,0.480603951,0.357058424,0.305939451,0.289863462,0.29262815,0.382573819,0.483441448,99,10.88150763,,,0,300,cropland,irrigated,Irrigated-GW-DC-Olive Orchards/Wheat-VLS,1,Olive Orchard,Wheat,0,0,0
1200,0.508423211,0.366958356,0.353766174,0.353766174,0.353766174,0.353961568,0.349978123,0.357057102,0.374185915,0.383436631,0.451592812,0.590141403,0.594245255,0.620871425,0.637440511,0.577472036,0.526065568,0.483739583,0.482192726,0.482192726,0.484995535,0.549239584,0.584112224,96,10.92961941,,,0,299,cropland,irrigated,Irrigated-GW-DC-vegetables-vegetables-VLS,3,Vegetable,Vegetables,0,1,0
1202,0.419519445,0.531037789,0.660557562,0.722725199,0.724622484,0.724622484,0.72366507,0.594205827,0.478149539,0.359850102,0.349325107,0.361224374,0.360084581,0.361076588,0.365566048,0.363630706,0.372682352,0.383397934,0.391076361,0.454390869,0.473423229,0.499788379,0.482515944,98,10.83252806,,,0,301,cropland,irrigated,Irrigated-GW-DC-Wheat-VLS,2,Wheat,,0,0,0
1051,0.364174319,0.401029194,0.425879896,0.449347318,0.489929615,0.533320706,0.530647958,0.522074237,0.437295481,0.369362808,0.329005792,0.309587957,0.308835338,0.318500298,0.304169839,0.275233492,0.270541754,0.270541754,0.296326729,0.473505099,0.649340166,0.727041822,0.72091025,98,11.00735642,,,0,150,cropland,Rainfed,Rainfed-SC-wheat-LS,1,Wheat,,0.5,0.5,0
1049,0.512567737,0.519618684,0.539601872,0.551039612,0.552539855,0.552539855,0.551039612,0.477794917,0.390018842,0.315820588,0.270085764,0.249003333,0.243644612,0.24362081,0.233584385,0.232641627,0.232641627,0.233170529,0.266417852,0.291435077,0.298269765,0.297021281,0.297021281,98,11.01804465,,,0,148,cropland,irrigated,Irrigated-GW-DC-fababesn/barley-vegetables-VLS,1,Fababean,Barley-Vegetables,0,1,0
1050,0.22876579,0.261870336,0.298312616,0.348593099,0.414070673,0.477808927,0.477808927,0.477808927,0.416964668,0.318976176,0.261273963,0.221981342,0.204197123,0.21016671,0.205342143,0.190497573,0.18699595,0.166479006,0.197490709,0.197490709,0.227455045,0.357831439,0.428506613,96,11.04017894,,,0,149,cropland,Rainfed,Rainfed-SC-fababean-LS,1,Fababean,,2,1,0
1048,0.353585705,0.438906746,0.520096148,0.579173546,0.671348105,0.671368703,0.671495438,0.600735448,0.373354756,0.260497468,0.244745571,0.232908185,0.215366636,0.215061409,0.216818903,0.221807511,0.252027409,0.288775723,0.287693393,0.287693393,0.287693393,0.228602942,0.2258328,94,10.98425729,,,0,147,cropland,irrigated,Irrigated-GW-DC-vegetables-vegetables-VLS,5,Vegetable,,0,1,0
1047,0.528231195,0.528231195,0.557563722,0.573620734,0.610075992,0.610696079,0.612141373,0.569199697,0.480636539,0.484187273,0.484187273,0.606161954,0.682060408,0.662843899,0.661469757,0.657767719,0.604496114,0.538012989,0.508900174,0.447301727,0.336694981,0.201966306,0.139581911,98,11.00206916,,,0,146,cropland,irrigated,Irrigated-GW-DC-barley-vegetables-LS,1,Barley,Vegetables,0,1,0
1045,0.446964304,0.470451212,0.504749778,0.603226086,0.748738956,0.79826261,0.831055835,0.743512323,0.521968833,0.49190037,0.412109868,0.412109868,0.447027749,0.522321751,0.627717507,0.670235783,0.688284181,0.717375461,0.4987699,0.434028514,0.434028514,0.350867267,0.318047618,99,10.92488739,,,0,144,cropland,irrigated,Irrigated-GW-potato-fodder-LS,1,Potato,,0,0,0
1046,0.74690783,0.703258041,0.644936618,0.587389355,0.558492436,0.544928274,0.502973079,0.403028278,0.299680002,0.254369064,0.24183897,0.232498441,0.256022442,0.251286887,0.245450629,0.234149278,0.225409141,0.228700415,0.236640419,0.281051128,0.321001163,0.31584072,0.30737071,96,10.96546788,2,1,0,145,cropland,Rainfed,Rainfed-SC-barley-LS,0.5,Barley,,0,0.5,0
1044,0.604196923,0.601397629,0.600955687,0.603566106,0.602998186,0.601142957,0.58738295,0.521848226,0.426221492,0.364298037,0.332325553,0.311130215,0.309591751,0.309591751,0.309591751,0.293063189,0.31873612,0.352402457,0.396210773,0.471688632,0.57956095,0.622600466,0.616699185,50,10.8989394,,,0,143,cropland,Rainfed,Rainfed-SC-wheat/fodder-MS,0,Wheat,,50,0,0
1042,0.350320302,0.483610677,0.601237322,0.647816926,0.649054149,0.651809438,0.650337182,0.572507056,0.436566335,0.327891033,0.258746546,0.226955762,0.22445898,0.2316607,0.245907829,0.246720211,0.244403944,0.244403944,0.244403944,0.250892539,0.261154223,0.273483723,0.284983783,95,10.84380656,2,1,0,141,cropland,Rainfed,Rainfed-SC-wheat/fodder-LS,2,Wheat,,0,0,0
1041,0.680943941,0.687075093,0.690245718,0.641914714,0.595080674,0.567277506,0.534806689,0.522685105,0.504102609,0.441883253,0.441883253,0.461857478,0.516169858,0.549974755,0.549974755,0.549974755,0.531859792,0.448900629,0.448900629,0.448900629,0.526554051,0.625299294,0.619904712,,10.83361111,60,36,0,140,cropland,irrigated,Irrigated-GW-orange orchards / Barren-LS,4,Orange Orchard,Barren,0,0,0
1043,0.889324127,0.882832041,0.88060792,0.877888446,0.868767921,0.849909865,0.823999399,0.726923926,0.557895759,0.439674855,0.385590744,0.364624881,0.416051353,0.415688483,0.40796567,0.40796567,0.357028426,0.379518285,0.439889747,0.560662991,0.603397751,0.59968619,0.5923258,91,10.85940888,3,2,0,142,cropland,Rainfed,Rainfed-SC-fodder-VLS,3,Fodder,,0,1,0
1040,0.681659371,0.677264151,0.646607421,0.646607421,0.646607421,0.627099603,0.627099603,0.602755521,0.453805825,0.353546029,0.327151126,0.321659398,0.319274293,0.304967997,0.304967997,0.301048712,0.273360232,0.217461941,0.267876664,0.267876664,0.267876664,0.437903087,0.543199108,53,10.75681487,20,10,1,139,cropland,Rainfed,Rainfed-olive orachards / Barren-LS,6,Olive Orchard,Barren,10,0,0
1039,0.598704904,0.578657278,0.558209103,0.548395711,0.536286369,0.52576936,0.505648781,0.482450402,0.482313377,0.482313377,0.484641032,0.507437692,0.520419475,0.525549393,0.512311135,0.512311135,0.496089589,0.502580875,0.513668868,0.549495325,0.59280597,0.604450345,0.60044637,0,10.69831303,,,0,138,Non-cropland,,Forests/shrublands-LS,0,,,100,0,0
1038,0.70748724,0.689617632,0.670154863,0.647556937,0.604200402,0.5756104,0.560368076,0.509115535,0.426453471,0.358155022,0.317628318,0.294474172,0.291694161,0.292846047,0.292846047,0.292846047,0.283965098,0.296331836,0.361851266,0.491263986,0.62310932,0.720311165,0.763836948,45,10.66647101,30,20,0,137,cropland,Rainfed,Rainfed-SC-olive orchards / Barren-LS,5,Olive Orchard,Barren,0,0,0
